"di_id","Year","ExtPovHC","ExtPovHC.Interp.Trunc","ExtPovHC.Interp"
"TR",1984,0.03552963,0.03552963,0.03552963
"TR",1985,,0.0291865533333333,0.0291865533333333
"TR",1986,,0.0228434766666667,0.0228434766666667
"TR",1987,0.0165004,0.0165004,0.0165004
"TR",1988,,0.0172300466666667,0.0172300466666667
"TR",1989,,0.0179596933333333,0.0179596933333333
"TR",1990,0.01868934,0.01868934,0.01868934
"TR",1991,,0.01850939,0.01850939
"TR",1992,,0.01832944,0.01832944
"TR",1993,0.01814949,0.01814949,0.01814949
"TR",1994,,0.0184871133333333,0.0184871133333333
"TR",1995,,0.0188247366666667,0.0188247366666667
"TR",1996,0.01916236,0.01916236,0.01916236
"TR",1997,,0.01773951,0.01773951
"TR",1998,,0.01631666,0.01631666
"TR",1999,0.01489381,0.01489381,0.01489381
"TR",2000,,0.0156367933333333,0.0156367933333333
"TR",2001,,0.0163797766666667,0.0163797766666667
"TR",2002,0.01712276,0.01712276,0.01712276
"TR",2003,,0.0200793766666667,0.0200793766666667
"TR",2004,,0.0230359933333333,0.0230359933333333
"TR",2005,0.02599261,0.02599261,0.02599261
"TR",2006,,0.019403005,0.019403005
"TR",2007,,0.0128134,0.0128134
"TR",2008,0.006223795,0.006223795,0.006223795
"TR",2009,,0.007023307,0.007023307
"TR",2010,0.007822819,0.007822819,0.007822819
"TR",2011,0.002771054,0.002771054,0.002771054
"TR",2012,0.002572685,0.002572685,0.002572685
"TR",2013,0.003319471,0.003319471,0.003319471
"TR",2014,,,0.0030629435
"TR",2015,0.002806416,,0.002806416
"TR",2016,,,0.002806416
"TR",2017,,,0.002806416
"UA",1981,0.01787643,0.01787643,0.01787643
"UA",1982,,0.01639914,0.01639914
"UA",1983,,0.01492185,0.01492185
"UA",1984,0.01344456,0.01344456,0.01344456
"UA",1985,,0.01329559,0.01329559
"UA",1986,,0.01314662,0.01314662
"UA",1987,0.01299765,0.01299765,0.01299765
"UA",1988,,0.01376733,0.01376733
"UA",1989,,0.01453701,0.01453701
"UA",1990,0.01530669,0.01530669,0.01530669
"UA",1991,,0.0145884133333333,0.0145884133333333
"UA",1992,,0.0138701366666667,0.0138701366666667
"UA",1993,0.01315186,0.01315186,0.01315186
"UA",1994,,0.0266537933333333,0.0266537933333333
"UA",1995,,0.0401557266666667,0.0401557266666667
"UA",1996,0.05365766,0.05365766,0.05365766
"UA",1997,,0.0633492566666667,0.0633492566666667
"UA",1998,,0.0730408533333333,0.0730408533333333
"UA",1999,0.08273245,0.08273245,0.08273245
"UA",2000,,0.0607224666666667,0.0607224666666667
"UA",2001,,0.0387124833333333,0.0387124833333333
"UA",2002,0.0167025,0.0167025,0.0167025
"UA",2003,,0.0119872233333333,0.0119872233333333
"UA",2004,,0.00727194666666667,0.00727194666666667
"UA",2005,0.00255667,0.00255667,0.00255667
"UA",2006,,0.00173763923666667,0.00173763923666667
"UA",2007,,0.000918608473333333,0.000918608473333333
"UA",2008,9.957771e-05,9.957771e-05,9.957771e-05
"UA",2009,,7.0517655e-05,7.0517655e-05
"UA",2010,4.14576e-05,4.14576e-05,4.14576e-05
"UA",2011,0,0,0
"UA",2012,0,0,0
"UA",2013,0,0,0
"UA",2014,,,0.0005992685
"UA",2015,0.001198537,,0.001198537
"UA",2016,,,0.001198537
"UA",2017,,,0.001198537
"GB",1981,0.007339703,0.007339703,0.007339703
"GB",1982,,0.007339703,0.007339703
"GB",1983,,0.007339703,0.007339703
"GB",1984,0.007339703,0.007339703,0.007339703
"GB",1985,,0.00653753166666667,0.00653753166666667
"GB",1986,,0.00573536033333333,0.00573536033333333
"GB",1987,0.004933189,0.004933189,0.004933189
"GB",1988,,0.004933189,0.004933189
"GB",1989,,0.004933189,0.004933189
"GB",1990,0.004933189,0.004933189,0.004933189
"GB",1991,,0.004933189,0.004933189
"GB",1992,,0.004933189,0.004933189
"GB",1993,0.004933189,0.004933189,0.004933189
"GB",1994,,0.004933189,0.004933189
"GB",1995,,0.004933189,0.004933189
"GB",1996,0.004933189,0.004933189,0.004933189
"GB",1997,,0.004933189,0.004933189
"GB",1998,,0.004933189,0.004933189
"GB",1999,0.004933189,0.004933189,0.004933189
"GB",2000,,0.004933189,0.004933189
"GB",2001,,0.004933189,0.004933189
"GB",2002,0.004933189,0.004933189,0.004933189
"GB",2003,,0.004951326,0.004951326
"GB",2004,,0.004969463,0.004969463
"GB",2005,0.0049876,0.0049876,0.0049876
"GB",2006,,0.00410216966666667,0.00410216966666667
"GB",2007,,0.00321673933333333,0.00321673933333333
"GB",2008,0.002331309,0.002331309,0.002331309
"GB",2009,,0.0023695785,0.0023695785
"GB",2010,0.002407848,0.002407848,0.002407848
"GB",2011,0.002459326,0.002459326,0.002459326
"GB",2012,0.002477915,0.002477915,0.002477915
"GB",2013,0.002400606,0.002400606,0.002400606
"GB",2014,,,0.002346325
"GB",2015,0.002292044,,0.002292044
"GB",2016,,,0.002292044
"GB",2017,,,0.002292044
"US",1981,0.004992982,0.004992982,0.004992982
"US",1982,,0.00499278466666667,0.00499278466666667
"US",1983,,0.00499258733333333,0.00499258733333333
"US",1984,0.00499239,0.00499239,0.00499239
"US",1985,,0.00499215133333333,0.00499215133333333
"US",1986,,0.00499191266666667,0.00499191266666667
"US",1987,0.004991674,0.004991674,0.004991674
"US",1988,,0.00499135333333333,0.00499135333333333
"US",1989,,0.00499103266666667,0.00499103266666667
"US",1990,0.004990712,0.004990712,0.004990712
"US",1991,,0.005546794,0.005546794
"US",1992,,0.006102876,0.006102876
"US",1993,0.006658958,0.006658958,0.006658958
"US",1994,,0.00665353,0.00665353
"US",1995,,0.006648102,0.006648102
"US",1996,0.006642674,0.006642674,0.006642674
"US",1997,,0.00692222733333333,0.00692222733333333
"US",1998,,0.00720178066666667,0.00720178066666667
"US",1999,0.007481334,0.007481334,0.007481334
"US",2000,,0.007897561,0.007897561
"US",2001,,0.008313788,0.008313788
"US",2002,0.008730015,0.008730015,0.008730015
"US",2003,,0.00914678366666667,0.00914678366666667
"US",2004,,0.00956355233333333,0.00956355233333333
"US",2005,0.009980321,0.009980321,0.009980321
"US",2006,,0.00998333,0.00998333
"US",2007,,0.009986339,0.009986339
"US",2008,0.009989348,0.009989348,0.009989348
"US",2009,,0.009980418,0.009980418
"US",2010,0.009971488,0.009971488,0.009971488
"US",2011,0.009967601,0.009967601,0.009967601
"US",2012,0.009963714,0.009963714,0.009963714
"US",2013,0.009959826,0.009959826,0.009959826
"US",2014,,,0.010800473
"US",2015,0.01164112,,0.01164112
"US",2016,,,0.01164112
"US",2017,,,0.01164112
"UY",1981,0,0,0
"UY",1982,,0.00313692133333333,0.00313692133333333
"UY",1983,,0.00627384266666667,0.00627384266666667
"UY",1984,0.009410764,0.009410764,0.009410764
"UY",1985,,0.007674307,0.007674307
"UY",1986,,0.00593785,0.00593785
"UY",1987,0.004201393,0.004201393,0.004201393
"UY",1988,,0.00537341566666667,0.00537341566666667
"UY",1989,,0.00654543833333333,0.00654543833333333
"UY",1990,0.007717461,0.007717461,0.007717461
"UY",1991,,0.006803114,0.006803114
"UY",1992,,0.005888767,0.005888767
"UY",1993,0.00497442,0.00497442,0.00497442
"UY",1994,,0.004687634,0.004687634
"UY",1995,,0.004400848,0.004400848
"UY",1996,0.004114062,0.004114062,0.004114062
"UY",1997,,0.003859762,0.003859762
"UY",1998,,0.003605462,0.003605462
"UY",1999,0.003351162,0.003351162,0.003351162
"UY",2000,,0.00548508966666667,0.00548508966666667
"UY",2001,,0.00761901733333333,0.00761901733333333
"UY",2002,0.009752945,0.009752945,0.009752945
"UY",2003,,0.00840682466666667,0.00840682466666667
"UY",2004,,0.00706070433333333,0.00706070433333333
"UY",2005,0.005714584,0.005714584,0.005714584
"UY",2006,,0.00437478433333333,0.00437478433333333
"UY",2007,,0.00303498466666667,0.00303498466666667
"UY",2008,0.001695185,0.001695185,0.001695185
"UY",2009,,0.001590483,0.001590483
"UY",2010,0.001485781,0.001485781,0.001485781
"UY",2011,0.001148528,0.001148528,0.001148528
"UY",2012,0.001409885,0.001409885,0.001409885
"UY",2013,0.001582054,0.001582054,0.001582054
"UY",2014,,,0.00141788
"UY",2015,0.001253706,,0.001253706
"UY",2016,,,0.001253706
"UY",2017,,,0.001253706
"UZ",1981,0.315658,0.315658,0.315658
"UZ",1982,,0.322457366666667,0.322457366666667
"UZ",1983,,0.329256733333333,0.329256733333333
"UZ",1984,0.3360561,0.3360561,0.3360561
"UZ",1985,,0.329192,0.329192
"UZ",1986,,0.3223279,0.3223279
"UZ",1987,0.3154638,0.3154638,0.3154638
"UZ",1988,,0.3080587,0.3080587
"UZ",1989,,0.3006536,0.3006536
"UZ",1990,0.2932485,0.2932485,0.2932485
"UZ",1991,,0.322232866666667,0.322232866666667
"UZ",1992,,0.351217233333333,0.351217233333333
"UZ",1993,0.3802016,0.3802016,0.3802016
"UZ",1994,,0.397768766666667,0.397768766666667
"UZ",1995,,0.415335933333333,0.415335933333333
"UZ",1996,0.4329031,0.4329031,0.4329031
"UZ",1997,,0.458544466666667,0.458544466666667
"UZ",1998,,0.484185833333333,0.484185833333333
"UZ",1999,0.5098272,0.5098272,0.5098272
"UZ",2000,,0.5338718,0.5338718
"UZ",2001,,0.5579164,0.5579164
"UZ",2002,0.581961,0.581961,0.581961
"UZ",2003,,0.566172066666667,0.566172066666667
"UZ",2004,,0.550383133333333,0.550383133333333
"UZ",2005,0.5345942,0.5345942,0.5345942
"UZ",2006,,0.4828367,0.4828367
"UZ",2007,,0.4310792,0.4310792
"UZ",2008,0.3793217,0.3793217,0.3793217
"UZ",2009,,0.33599875,0.33599875
"UZ",2010,0.2926758,0.2926758,0.2926758
"UZ",2011,0.258783,0.258783,0.258783
"UZ",2012,0.2196673,0.2196673,0.2196673
"UZ",2013,0.1908772,0.1908772,0.1908772
"UZ",2014,,,0.1654662
"UZ",2015,0.1400552,,0.1400552
"UZ",2016,,,0.1400552
"UZ",2017,,,0.1400552
"VU",1981,0.2115025,0.2115025,0.2115025
"VU",1982,,0.1771254,0.1771254
"VU",1983,,0.1427483,0.1427483
"VU",1984,0.1083712,0.1083712,0.1083712
"VU",1985,,0.118114966666667,0.118114966666667
"VU",1986,,0.127858733333333,0.127858733333333
"VU",1987,0.1376025,0.1376025,0.1376025
"VU",1988,,0.133298166666667,0.133298166666667
"VU",1989,,0.128993833333333,0.128993833333333
"VU",1990,0.1246895,0.1246895,0.1246895
"VU",1991,,0.127676733333333,0.127676733333333
"VU",1992,,0.130663966666667,0.130663966666667
"VU",1993,0.1336512,0.1336512,0.1336512
"VU",1994,,0.1284528,0.1284528
"VU",1995,,0.1232544,0.1232544
"VU",1996,0.118056,0.118056,0.118056
"VU",1997,,0.114347633333333,0.114347633333333
"VU",1998,,0.110639266666667,0.110639266666667
"VU",1999,0.1069309,0.1069309,0.1069309
"VU",2000,,0.1170994,0.1170994
"VU",2001,,0.1272679,0.1272679
"VU",2002,0.1374364,0.1374364,0.1374364
"VU",2003,,0.133914633333333,0.133914633333333
"VU",2004,,0.130392866666667,0.130392866666667
"VU",2005,0.1268711,0.1268711,0.1268711
"VU",2006,,0.129070166666667,0.129070166666667
"VU",2007,,0.131269233333333,0.131269233333333
"VU",2008,0.1334683,0.1334683,0.1334683
"VU",2009,,0.1324952,0.1324952
"VU",2010,0.1315221,0.1315221,0.1315221
"VU",2011,0.130092,0.130092,0.130092
"VU",2012,0.1270819,0.1270819,0.1270819
"VU",2013,0.1225108,0.1225108,0.1225108
"VU",2014,,,0.125293
"VU",2015,0.1280752,,0.1280752
"VU",2016,,,0.1280752
"VU",2017,,,0.1280752
"VE",1981,0.058335,0.058335,0.058335
"VE",1982,,0.0617957533333333,0.0617957533333333
"VE",1983,,0.0652565066666667,0.0652565066666667
"VE",1984,0.06871726,0.06871726,0.06871726
"VE",1985,,0.06603294,0.06603294
"VE",1986,,0.06334862,0.06334862
"VE",1987,0.0606643,0.0606643,0.0606643
"VE",1988,,0.0634660733333333,0.0634660733333333
"VE",1989,,0.0662678466666667,0.0662678466666667
"VE",1990,0.06906962,0.06906962,0.06906962
"VE",1991,,0.0660052166666667,0.0660052166666667
"VE",1992,,0.0629408133333333,0.0629408133333333
"VE",1993,0.05987641,0.05987641,0.05987641
"VE",1994,,0.07991574,0.07991574
"VE",1995,,0.09995507,0.09995507
"VE",1996,0.1199944,0.1199944,0.1199944
"VE",1997,,0.120049166666667,0.120049166666667
"VE",1998,,0.120103933333333,0.120103933333333
"VE",1999,0.1201587,0.1201587,0.1201587
"VE",2000,,0.140868266666667,0.140868266666667
"VE",2001,,0.161577833333333,0.161577833333333
"VE",2002,0.1822874,0.1822874,0.1822874
"VE",2003,,0.1843754,0.1843754
"VE",2004,,0.1864634,0.1864634
"VE",2005,0.1885514,0.1885514,0.1885514
"VE",2006,,0.155315516666667,0.155315516666667
"VE",2007,,0.122079633333333,0.122079633333333
"VE",2008,0.08884375,0.08884375,0.08884375
"VE",2009,,0.090917565,0.090917565
"VE",2010,0.09299138,0.09299138,0.09299138
"VE",2011,0.0915487,0.0915487,0.0915487
"VE",2012,0.08884375,0.08884375,0.08884375
"VE",2013,0.08673269,0.08673269,0.08673269
"VE",2014,,,0.08778822
"VE",2015,0.08884375,,0.08884375
"VE",2016,,,0.08884375
"VE",2017,,,0.08884375
"VN",1981,0.7827951,0.7827951,0.7827951
"VN",1982,,0.755598833333333,0.755598833333333
"VN",1983,,0.728402566666667,0.728402566666667
"VN",1984,0.7012063,0.7012063,0.7012063
"VN",1985,,0.695725066666667,0.695725066666667
"VN",1986,,0.690243833333333,0.690243833333333
"VN",1987,0.6847626,0.6847626,0.6847626
"VN",1988,,0.6643061,0.6643061
"VN",1989,,0.6438496,0.6438496
"VN",1990,0.6233931,0.6233931,0.6233931
"VN",1991,,0.588441733333333,0.588441733333333
"VN",1992,,0.553490366666667,0.553490366666667
"VN",1993,0.518539,0.518539,0.518539
"VN",1994,,0.480717533333333,0.480717533333333
"VN",1995,,0.442896066666667,0.442896066666667
"VN",1996,0.4050746,0.4050746,0.4050746
"VN",1997,,0.388976133333333,0.388976133333333
"VN",1998,,0.372877666666667,0.372877666666667
"VN",1999,0.3567792,0.3567792,0.3567792
"VN",2000,,0.3644012,0.3644012
"VN",2001,,0.3720232,0.3720232
"VN",2002,0.3796452,0.3796452,0.3796452
"VN",2003,,0.330605433333333,0.330605433333333
"VN",2004,,0.281565666666667,0.281565666666667
"VN",2005,0.2325259,0.2325259,0.2325259
"VN",2006,,0.204187633333333,0.204187633333333
"VN",2007,,0.175849366666667,0.175849366666667
"VN",2008,0.1475111,0.1475111,0.1475111
"VN",2009,,0.094692175,0.094692175
"VN",2010,0.04187325,0.04187325,0.04187325
"VN",2011,0.03464623,0.03464623,0.03464623
"VN",2012,0.02797741,0.02797741,0.02797741
"VN",2013,0.02775449,0.02775449,0.02775449
"VN",2014,,,0.025369215
"VN",2015,0.02298394,,0.02298394
"VN",2016,,,0.02298394
"VN",2017,,,0.02298394
"YE",1981,0.2288285,0.2288285,0.2288285
"YE",1982,,0.229196966666667,0.229196966666667
"YE",1983,,0.229565433333333,0.229565433333333
"YE",1984,0.2299339,0.2299339,0.2299339
"YE",1985,,0.1898601,0.1898601
"YE",1986,,0.1497863,0.1497863
"YE",1987,0.1097125,0.1097125,0.1097125
"YE",1988,,0.1097125,0.1097125
"YE",1989,,0.1097125,0.1097125
"YE",1990,0.1097125,0.1097125,0.1097125
"YE",1991,,0.106565733333333,0.106565733333333
"YE",1992,,0.103418966666667,0.103418966666667
"YE",1993,0.1002722,0.1002722,0.1002722
"YE",1994,,0.0961684266666667,0.0961684266666667
"YE",1995,,0.0920646533333333,0.0920646533333333
"YE",1996,0.08796088,0.08796088,0.08796088
"YE",1997,,0.0856697233333333,0.0856697233333333
"YE",1998,,0.0833785666666667,0.0833785666666667
"YE",1999,0.08108741,0.08108741,0.08108741
"YE",2000,,0.0846001733333333,0.0846001733333333
"YE",2001,,0.0881129366666667,0.0881129366666667
"YE",2002,0.0916257,0.0916257,0.0916257
"YE",2003,,0.09328441,0.09328441
"YE",2004,,0.09494312,0.09494312
"YE",2005,0.09660183,0.09660183,0.09660183
"YE",2006,,0.100445353333333,0.100445353333333
"YE",2007,,0.104288876666667,0.104288876666667
"YE",2008,0.1081324,0.1081324,0.1081324
"YE",2009,,0.10268973,0.10268973
"YE",2010,0.09724706,0.09724706,0.09724706
"YE",2011,0.1733979,0.1733979,0.1733979
"YE",2012,0.1794224,0.1794224,0.1794224
"YE",2013,0.16648,0.16648,0.16648
"YE",2014,,,0.2874668
"YE",2015,0.4084536,,0.4084536
"YE",2016,,,0.4084536
"YE",2017,,,0.4084536
"ZM",1981,0.4738026,0.4738026,0.4738026
"ZM",1982,,0.486414033333333,0.486414033333333
"ZM",1983,,0.499025466666667,0.499025466666667
"ZM",1984,0.5116369,0.5116369,0.5116369
"ZM",1985,,0.515093666666667,0.515093666666667
"ZM",1986,,0.518550433333333,0.518550433333333
"ZM",1987,0.5220072,0.5220072,0.5220072
"ZM",1988,,0.526002466666667,0.526002466666667
"ZM",1989,,0.529997733333333,0.529997733333333
"ZM",1990,0.533993,0.533993,0.533993
"ZM",1991,,0.537806066666667,0.537806066666667
"ZM",1992,,0.541619133333333,0.541619133333333
"ZM",1993,0.5454322,0.5454322,0.5454322
"ZM",1994,,0.5027185,0.5027185
"ZM",1995,,0.4600048,0.4600048
"ZM",1996,0.4172911,0.4172911,0.4172911
"ZM",1997,,0.4249411,0.4249411
"ZM",1998,,0.4325911,0.4325911
"ZM",1999,0.4402411,0.4402411,0.4402411
"ZM",2000,,0.458408733333333,0.458408733333333
"ZM",2001,,0.476576366666667,0.476576366666667
"ZM",2002,0.494744,0.494744,0.494744
"ZM",2003,,0.521508966666667,0.521508966666667
"ZM",2004,,0.548273933333333,0.548273933333333
"ZM",2005,0.5750389,0.5750389,0.5750389
"ZM",2006,,0.592130833333333,0.592130833333333
"ZM",2007,,0.609222766666667,0.609222766666667
"ZM",2008,0.6263147,0.6263147,0.6263147
"ZM",2009,,0.6352347,0.6352347
"ZM",2010,0.6441547,0.6441547,0.6441547
"ZM",2011,0.6260096,0.6260096,0.6260096
"ZM",2012,0.5989428,0.5989428,0.5989428
"ZM",2013,0.5879796,0.5879796,0.5879796
"ZM",2014,,,0.58146755
"ZM",2015,0.5749555,,0.5749555
"ZM",2016,,,0.5749555
"ZM",2017,,,0.5749555
"ZW",1981,0.05805627,0.05805627,0.05805627
"ZW",1982,,0.0670214733333333,0.0670214733333333
"ZW",1983,,0.0759866766666667,0.0759866766666667
"ZW",1984,0.08495188,0.08495188,0.08495188
"ZW",1985,,0.0858386466666667,0.0858386466666667
"ZW",1986,,0.0867254133333333,0.0867254133333333
"ZW",1987,0.08761218,0.08761218,0.08761218
"ZW",1988,,0.07794637,0.07794637
"ZW",1989,,0.06828056,0.06828056
"ZW",1990,0.05861475,0.05861475,0.05861475
"ZW",1991,,0.06819042,0.06819042
"ZW",1992,,0.07776609,0.07776609
"ZW",1993,0.08734176,0.08734176,0.08734176
"ZW",1994,,0.0746910133333333,0.0746910133333333
"ZW",1995,,0.0620402666666667,0.0620402666666667
"ZW",1996,0.04938952,0.04938952,0.04938952
"ZW",1997,,0.0493599666666667,0.0493599666666667
"ZW",1998,,0.0493304133333333,0.0493304133333333
"ZW",1999,0.04930086,0.04930086,0.04930086
"ZW",2000,,0.0631491966666667,0.0631491966666667
"ZW",2001,,0.0769975333333333,0.0769975333333333
"ZW",2002,0.09084587,0.09084587,0.09084587
"ZW",2003,,0.13229838,0.13229838
"ZW",2004,,0.17375089,0.17375089
"ZW",2005,0.2152034,0.2152034,0.2152034
"ZW",2006,,0.264798566666667,0.264798566666667
"ZW",2007,,0.314393733333333,0.314393733333333
"ZW",2008,0.3639889,0.3639889,0.3639889
"ZW",2009,,0.3164191,0.3164191
"ZW",2010,0.2688493,0.2688493,0.2688493
"ZW",2011,0.2140037,0.2140037,0.2140037
"ZW",2012,0.1687063,0.1687063,0.1687063
"ZW",2013,0.156935,0.156935,0.156935
"ZW",2014,,,0.15866305
"ZW",2015,0.1603911,,0.1603911
"ZW",2016,,,0.1603911
"ZW",2017,,,0.1603911
"BA",1981,,0.02720867,0.02720867
"BA",1982,,0.02720867,0.02720867
"BA",1983,,0.02720867,0.02720867
"BA",1984,0.02720867,0.02720867,0.02720867
"BA",1985,,0.02556564,0.02556564
"BA",1986,,0.02392261,0.02392261
"BA",1987,0.02227958,0.02227958,0.02227958
"BA",1988,,0.03886572,0.03886572
"BA",1989,,0.05545186,0.05545186
"BA",1990,0.072038,0.072038,0.072038
"BA",1991,,0.125794133333333,0.125794133333333
"BA",1992,,0.179550266666667,0.179550266666667
"BA",1993,0.2333064,0.2333064,0.2333064
"BA",1994,,0.160878486666667,0.160878486666667
"BA",1995,,0.0884505733333333,0.0884505733333333
"BA",1996,0.01602266,0.01602266,0.01602266
"BA",1997,,0.01185802,0.01185802
"BA",1998,,0.00769338,0.00769338
"BA",1999,0.00352874,0.00352874,0.00352874
"BA",2000,,0.003354512,0.003354512
"BA",2001,,0.003180284,0.003180284
"BA",2002,0.003006056,0.003006056,0.003006056
"BA",2003,,0.002434454,0.002434454
"BA",2004,,0.001862852,0.001862852
"BA",2005,0.00129125,0.00129125,0.00129125
"BA",2006,,0.00105564936666667,0.00105564936666667
"BA",2007,,0.000820048733333333,0.000820048733333333
"BA",2008,0.0005844481,0.0005844481,0.0005844481
"BA",2009,,0.00058625375,0.00058625375
"BA",2010,0.0005880594,0.0005880594,0.0005880594
"BA",2011,0.0005898651,0.0005898651,0.0005898651
"BA",2012,0.0009854326,0.0009854326,0.0009854326
"BA",2013,0.001381,0.001381,0.001381
"BA",2014,,,0.001696334
"BA",2015,0.002011668,,0.002011668
"BA",2016,,,0.002011668
"BA",2017,,,0.002011668
"LA",1981,,0.4283071,0.4283071
"LA",1982,,0.4283071,0.4283071
"LA",1983,,0.4283071,0.4283071
"LA",1984,0.4283071,0.4283071,0.4283071
"LA",1985,,0.428794933333333,0.428794933333333
"LA",1986,,0.429282766666667,0.429282766666667
"LA",1987,0.4297706,0.4297706,0.4297706
"LA",1988,,0.407151533333333,0.407151533333333
"LA",1989,,0.384532466666667,0.384532466666667
"LA",1990,0.3619134,0.3619134,0.3619134
"LA",1991,,0.361201366666667,0.361201366666667
"LA",1992,,0.360489333333333,0.360489333333333
"LA",1993,0.3597773,0.3597773,0.3597773
"LA",1994,,0.3996234,0.3996234
"LA",1995,,0.4394695,0.4394695
"LA",1996,0.4793156,0.4793156,0.4793156
"LA",1997,,0.471362,0.471362
"LA",1998,,0.4634084,0.4634084
"LA",1999,0.4554548,0.4554548,0.4554548
"LA",2000,,0.4192441,0.4192441
"LA",2001,,0.3830334,0.3830334
"LA",2002,0.3468227,0.3468227,0.3468227
"LA",2003,,0.3335824,0.3335824
"LA",2004,,0.3203421,0.3203421
"LA",2005,0.3071018,0.3071018,0.3071018
"LA",2006,,0.292774366666667,0.292774366666667
"LA",2007,,0.278446933333333,0.278446933333333
"LA",2008,0.2641195,0.2641195,0.2641195
"LA",2009,,0.25538295,0.25538295
"LA",2010,0.2466464,0.2466464,0.2466464
"LA",2011,0.2362959,0.2362959,0.2362959
"LA",2012,0.2283731,0.2283731,0.2283731
"LA",2013,0.1988581,0.1988581,0.1988581
"LA",2014,,,0.1695734
"LA",2015,0.1402887,,0.1402887
"LA",2016,,,0.1402887
"LA",2017,,,0.1402887
"MK",1981,,0.006094557,0.006094557
"MK",1982,,0.006094557,0.006094557
"MK",1983,,0.006094557,0.006094557
"MK",1984,0.006094557,0.006094557,0.006094557
"MK",1985,,0.00475684666666667,0.00475684666666667
"MK",1986,,0.00341913633333333,0.00341913633333333
"MK",1987,0.002081426,0.002081426,0.002081426
"MK",1988,,0.005424644,0.005424644
"MK",1989,,0.008767862,0.008767862
"MK",1990,0.01211108,0.01211108,0.01211108
"MK",1991,,0.0154608633333333,0.0154608633333333
"MK",1992,,0.0188106466666667,0.0188106466666667
"MK",1993,0.02216043,0.02216043,0.02216043
"MK",1994,,0.0194646433333333,0.0194646433333333
"MK",1995,,0.0167688566666667,0.0167688566666667
"MK",1996,0.01407307,0.01407307,0.01407307
"MK",1997,,0.02319759,0.02319759
"MK",1998,,0.03232211,0.03232211
"MK",1999,0.04144663,0.04144663,0.04144663
"MK",2000,,0.0324628,0.0324628
"MK",2001,,0.02347897,0.02347897
"MK",2002,0.01449514,0.01449514,0.01449514
"MK",2003,,0.0142720833333333,0.0142720833333333
"MK",2004,,0.0140490266666667,0.0140490266666667
"MK",2005,0.01382597,0.01382597,0.01382597
"MK",2006,,0.0112783033333333,0.0112783033333333
"MK",2007,,0.00873063666666667,0.00873063666666667
"MK",2008,0.00618297,0.00618297,0.00618297
"MK",2009,,0.053119685,0.053119685
"MK",2010,0.1000564,0.1000564,0.1000564
"MK",2011,0.1005651,0.1005651,0.1005651
"MK",2012,0.07040186,0.07040186,0.07040186
"MK",2013,0.06005733,0.06005733,0.06005733
"MK",2014,,,0.05514187
"MK",2015,0.05022641,,0.05022641
"MK",2016,,,0.05022641
"MK",2017,,,0.05022641
"MD",1981,,0.05338651,0.05338651
"MD",1982,,0.05338651,0.05338651
"MD",1983,,0.05338651,0.05338651
"MD",1984,0.05338651,0.05338651,0.05338651
"MD",1985,,0.05381222,0.05381222
"MD",1986,,0.05423793,0.05423793
"MD",1987,0.05466364,0.05466364,0.05466364
"MD",1988,,0.0466729233333333,0.0466729233333333
"MD",1989,,0.0386822066666667,0.0386822066666667
"MD",1990,0.03069149,0.03069149,0.03069149
"MD",1991,,0.05905446,0.05905446
"MD",1992,,0.08741743,0.08741743
"MD",1993,0.1157804,0.1157804,0.1157804
"MD",1994,,0.143632266666667,0.143632266666667
"MD",1995,,0.171484133333333,0.171484133333333
"MD",1996,0.199336,0.199336,0.199336
"MD",1997,,0.2632389,0.2632389
"MD",1998,,0.3271418,0.3271418
"MD",1999,0.3910447,0.3910447,0.3910447
"MD",2000,,0.315866866666667,0.315866866666667
"MD",2001,,0.240689033333333,0.240689033333333
"MD",2002,0.1655112,0.1655112,0.1655112
"MD",2003,,0.1568509,0.1568509
"MD",2004,,0.1481906,0.1481906
"MD",2005,0.1395303,0.1395303,0.1395303
"MD",2006,,0.09733229,0.09733229
"MD",2007,,0.05513428,0.05513428
"MD",2008,0.01293627,0.01293627,0.01293627
"MD",2009,,0.0091292235,0.0091292235
"MD",2010,0.005322177,0.005322177,0.005322177
"MD",2011,0.002755851,0.002755851,0.002755851
"MD",2012,0.003398075,0.003398075,0.003398075
"MD",2013,0.0008480972,0.0008480972,0.0008480972
"MD",2014,,,0.0005800948
"MD",2015,0.0003120924,,0.0003120924
"MD",2016,,,0.0003120924
"MD",2017,,,0.0003120924
"ME",1981,,0.002284184,0.002284184
"ME",1982,,0.002284184,0.002284184
"ME",1983,,0.002284184,0.002284184
"ME",1984,0.002284184,0.002284184,0.002284184
"ME",1985,,0.002284184,0.002284184
"ME",1986,,0.002284184,0.002284184
"ME",1987,0.002284184,0.002284184,0.002284184
"ME",1988,,0.002284184,0.002284184
"ME",1989,,0.002284184,0.002284184
"ME",1990,0.002284184,0.002284184,0.002284184
"ME",1991,,0.00283601433333333,0.00283601433333333
"ME",1992,,0.00338784466666667,0.00338784466666667
"ME",1993,0.003939675,0.003939675,0.003939675
"ME",1994,,0.003939675,0.003939675
"ME",1995,,0.003939675,0.003939675
"ME",1996,0.003939675,0.003939675,0.003939675
"ME",1997,,0.003939675,0.003939675
"ME",1998,,0.003939675,0.003939675
"ME",1999,0.003939675,0.003939675,0.003939675
"ME",2000,,0.003939675,0.003939675
"ME",2001,,0.003939675,0.003939675
