"di_id","Year","Poorpop","Poorpop.Interp","P20population"
"PK",1998,,27769708.5290921,
"PK",1999,30168526.6019008,30168526.6019008,14379693.8851648
"PK",2000,,33792558.570706,
"PK",2001,,37416590.5395113,
"PK",2002,41040622.5083165,41040622.5083165,25262240.4139627
"PK",2003,,35541934.8232859,
"PK",2004,,30043247.1382552,
"PK",2005,24544559.4532246,24544559.4532246,22436027.797258
"PK",2006,,22861279.5434915,
"PK",2007,,21177999.6337583,
"PK",2008,19494719.7240252,19494719.7240252,24563758.5820929
"PK",2009,,17878127.4757273,
"PK",2010,16261535.2274294,16261535.2274294,27975588.0599676
"PK",2011,14121090.4940676,14121090.4940676,32803060.1034335
"PK",2012,12301805.0335508,12301805.0335508,33167353.2422113
"PK",2013,12729681.4102484,12729681.4102484,42428673.4581135
"PK",2014,,11316483.0227915,
"PK",2015,9903284.63533465,9903284.63533465,45502986.1239464
"PK",2016,,9903284.63533465,
"PK",2017,,9903284.63533465,
"PA",1981,183582.1953843,183582.1953843,75796.3478103
"PA",1982,,229907.659972367,
"PA",1983,,276233.124560433,
"PA",1984,322558.5891485,322558.5891485,213812.78558203
"PA",1985,,374401.046556867,
"PA",1986,,426243.503965233,
"PA",1987,478085.9613736,478085.9613736,376831.1884412
"PA",1988,,525046.389290833,
"PA",1989,,572006.817208067,
"PA",1990,618967.2451253,618967.2451253,494438.5226622
"PA",1991,,569278.523085933,
"PA",1992,,519589.801046567,
"PA",1993,469901.0790072,469901.0790072,387057.5633244
"PA",1994,,463828.512498667,
"PA",1995,,457755.945990133,
"PA",1996,451683.3794816,451683.3794816,391754.3719488
"PA",1997,,433746.186918133,
"PA",1998,,415808.994354667,
"PA",1999,397871.8017912,397871.8017912,338025.9518172
"PA",2000,,383020.6161393,
"PA",2001,,368169.4304874,
"PA",2002,353318.2448355,353318.2448355,291230.170434
"PA",2003,,346673.0111965,
"PA",2004,,340027.7775575,
"PA",2005,333382.5439185,333382.5439185,326872.78372485
"PA",2006,,303976.707634147,
"PA",2007,,274570.871349793,
"PA",2008,245165.03506544,245165.03506544,268395.57607156
"PA",2009,,204226.3574761,
"PA",2010,163287.67988676,163287.67988676,204500.17147296
"PA",2011,112547.09008478,112547.09008478,172924.38970586
"PA",2012,156602.9602722,156602.9602722,227203.1193627
"PA",2013,107669.35810006,107669.35810006,206057.04639178
"PA",2014,,93108.869744165,
"PA",2015,78548.38138827,78548.38138827,196267.93161288
"PA",2016,,78548.38138827,
"PA",2017,,78548.38138827,
"PG",1981,2063028.0321147,2063028.0321147,1369867.7987022
"PG",1982,,2146459.9308362,
"PG",1983,,2229891.8295577,
"PG",1984,2313323.7282792,2313323.7282792,1742672.7074484
"PG",1985,,2359844.221322,
"PG",1986,,2406364.7143648,
"PG",1987,2452885.2074076,2452885.2074076,1999908.392179
"PG",1988,,2563103.1910075,
"PG",1989,,2673321.1746074,
"PG",1990,2783539.1582073,2783539.1582073,2270722.4813899
"PG",1991,,2700302.89193927,
"PG",1992,,2617066.62567123,
"PG",1993,2533830.3594032,2533830.3594032,1996399.8744926
"PG",1994,,2580423.39219037,
"PG",1995,,2627016.42497753,
"PG",1996,2673609.4577647,2673609.4577647,2280404.3717658
"PG",1997,,2771598.46570887,
"PG",1998,,2869587.47365303,
"PG",1999,2967576.4815972,2967576.4815972,2575390.0034567
"PG",2000,,3055988.7996372,
"PG",2001,,3144401.1176772,
"PG",2002,3232813.4357172,3232813.4357172,2909069.3795436
"PG",2003,,3224041.0227811,
"PG",2004,,3215268.609845,
"PG",2005,3206496.1969089,3206496.1969089,3145247.9399052
"PG",2006,,3143640.6268516,
"PG",2007,,3080785.0567943,
"PG",2008,3017929.486737,3017929.486737,3226055.1824985
"PG",2009,,2833559.4913581,
"PG",2010,2649189.4959792,2649189.4959792,3029205.9044538
"PG",2011,2719238.4639468,2719238.4639468,3416645.8993056
"PG",2012,2723604.9989064,2723604.9989064,3524705.59406
"PG",2013,2726190.843936,2726190.843936,3770190.7992735
"PG",2014,,2488169.52582675,
"PG",2015,2250148.2077175,2250148.2077175,3564904.892265
"PG",2016,,2250148.2077175,
"PG",2017,,2250148.2077175,
"PY",1981,48325.55545728,48325.55545728,8992.221664096
"PY",1982,,54676.7017918933,
"PY",1983,,61027.8481265067,
"PY",1984,67378.99446112,67378.99446112,11274.31038512
"PY",1985,,65649.3999431733,
"PY",1986,,63919.8054252267,
"PY",1987,62190.21090728,62190.21090728,12278.21088616
"PY",1988,,58163.8352670533,
"PY",1989,,54137.4596268267,
"PY",1990,50111.0839866,50111.0839866,11582.274711722
"PY",1991,,160877.261804347,
"PY",1992,,271643.439622093,
"PY",1993,382409.61743984,382409.61743984,244283.74644292
"PY",1994,,445691.87057716,
"PY",1995,,508974.12371448,
"PY",1996,572256.3768518,572256.3768518,443769.6609441
"PY",1997,,558316.8670858,
"PY",1998,,544377.3573198,
"PY",1999,530437.8475538,530437.8475538,398874.47711408
"PY",2000,,596662.0274763,
"PY",2001,,662886.2073988,
"PY",2002,729110.3873213,729110.3873213,603279.3896927
"PY",2003,,603379.799235267,
"PY",2004,,477649.211149233,
"PY",2005,351918.6230632,351918.6230632,344153.35656248
"PY",2006,,321410.072061987,
"PY",2007,,290901.521060773,
"PY",2008,260392.97005956,260392.97005956,295219.22393011
"PY",2009,,299718.085339065,
"PY",2010,339043.20061857,339043.20061857,421053.07183629
"PY",2011,317711.04696962,317711.04696962,466907.12405735
"PY",2012,209108.2471324,209108.2471324,355676.99149983
"PY",2013,115579.3698884,115579.3698884,264813.9509952
"PY",2014,,120574.007569475,
"PY",2015,125568.64525055,125568.64525055,326828.69117868
"PY",2016,,125568.64525055,
"PY",2017,,125568.64525055,
"PE",1981,386521.24218973,386521.24218973,56257.353263101
"PE",1982,,453060.277315607,
"PE",1983,,519599.312441483,
"PE",1984,586138.34756736,586138.34756736,137831.307554304
"PE",1985,,589426.60480114,
"PE",1986,,592714.86203492,
"PE",1987,596003.1192687,596003.1192687,189944.17268437
"PE",1988,,1186767.79983193,
"PE",1989,,1777532.48039517,
"PE",1990,2368297.1609584,2368297.1609584,1013026.05389314
"PE",1991,,2730093.07146427,
"PE",1992,,3091888.98197013,
"PE",1993,3453684.892476,3453684.892476,1687842.86526552
"PE",1994,,3797193.65468473,
"PE",1995,,4140702.41689347,
"PE",1996,4484211.1791022,4484211.1791022,3360640.3426778
"PE",1997,,4491210.66017107,
"PE",1998,,4498210.14123993,
"PE",1999,4505209.6223088,4505209.6223088,3455493.9807954
"PE",2000,,4342500.4853314,
"PE",2001,,4179791.348354,
"PE",2002,4017082.2113766,4017082.2113766,3250127.3358595
"PE",2003,,4103476.2766734,
"PE",2004,,4189870.3419702,
"PE",2005,4276264.407267,4276264.407267,4146108.934527
"PE",2006,,3704737.88627053,
"PE",2007,,3133211.36527407,
"PE",2008,2561684.8442776,2561684.8442776,2813652.3522148
"PE",2009,,2088820.65903266,
"PE",2010,1615956.47378772,1615956.47378772,2022450.13616084
"PE",2011,1546505.50517477,1546505.50517477,2226409.65386602
"PE",2012,1423910.64283066,1423910.64283066,2234542.6327169
"PE",2013,1321940.93048424,1321940.93048424,2311694.88210912
"PE",2014,,1218672.59379794,
"PE",2015,1115404.25711164,1115404.25711164,2405114.39332945
"PE",2016,,1115404.25711164,
"PE",2017,,1115404.25711164,
"PH",1981,11771689.2380312,11771689.2380312,1196433.0175036
"PH",1982,,12448151.0945955,
"PH",1983,,13124612.9511599,
"PH",1984,13801074.8077242,13801074.8077242,4186995.35664654
"PH",1985,,14333261.0904792,
"PH",1986,,14865447.3732342,
"PH",1987,15397633.6559892,15397633.6559892,6023571.672789
"PH",1988,,15457049.1433312,
"PH",1989,,15516464.6306732,
"PH",1990,15575880.1180152,15575880.1180152,6399761.9376756
"PH",1991,,16073582.8424039,
"PH",1992,,16571285.5667926,
"PH",1993,17068988.2911813,17068988.2911813,8443473.2357751
"PH",1994,,16317592.3264289,
"PH",1995,,15566196.3616765,
"PH",1996,14814800.3969241,14814800.3969241,8617893.7278363
"PH",1997,,13919710.7710707,
"PH",1998,,13024621.1452174,
"PH",1999,12129531.519364,12129531.519364,6332313.62044456
"PH",2000,,11781123.566998,
"PH",2001,,11432715.614632,
"PH",2002,11084307.662266,11084307.662266,7056528.9361978
"PH",2003,,11460963.4759357,
"PH",2004,,11837619.2896053,
"PH",2005,12214275.103275,12214275.103275,11441646.1738215
"PH",2006,,11646395.3549991,
"PH",2007,,11078515.6067231,
"PH",2008,10510635.8584472,10510635.8584472,12340865.0004808
"PH",2009,,10876136.374822,
"PH",2010,11241636.8911968,11241636.8911968,15924978.2118912
"PH",2011,11835654.373856,11835654.373856,19661012.614142
"PH",2012,11682514.1784322,11682514.1784322,21543993.6072496
"PH",2013,10650211.5094336,10650211.5094336,23331682.936796
"PH",2014,,9554623.01072991,
"PH",2015,8459034.51202623,8459034.51202623,23816417.5645986
"PH",2016,,8459034.51202623,
"PH",2017,,8459034.51202623,
"PL",1981,54917.909682709,54917.909682709,30375.4027173976
"PL",1982,,58237.9468331427,
"PL",1983,,61557.9839835763,
"PL",1984,64878.02113401,64878.02113401,38327.52644838
"PL",1985,,58424.690059325,
"PL",1986,,51971.35898464,
"PL",1987,45518.027909955,45518.027909955,29396.2138872855
"PL",1988,,91500.89808176,
"PL",1989,,137483.768253565,
"PL",1990,183466.63842537,183466.63842537,102905.094792774
"PL",1991,,140441.889758065,
"PL",1992,,97417.1410907607,
"PL",1993,54392.392423456,54392.392423456,13760.4187091168
"PL",1994,,367408.532379271,
"PL",1995,,680424.672335085,
"PL",1996,993440.8122909,993440.8122909,363211.06118412
"PL",1997,,670613.913122239,
"PL",1998,,347787.013953578,
"PL",1999,24960.114784917,24960.114784917,4522.285200225
"PL",2000,,26182.929717956,
"PL",2001,,27405.744650995,
"PL",2002,28628.559584034,28628.559584034,6345.4872858292
"PL",2003,,37159.563516226,
"PL",2004,,45690.567448418,
"PL",2005,54221.57138061,54221.57138061,52691.67135234
"PL",2006,,37752.9141889066,
"PL",2007,,21284.2569972031,
"PL",2008,4815.5998054997,4815.5998054997,4815.5998054997
"PL",2009,,2407.79990274985,
"PL",2010,0,0,4577.5600565204
"PL",2011,8769.1002323865,8769.1002323865,17507.9287580715
"PL",2012,7271.282345248,7271.282345248,25178.821049164
"PL",2013,3444.4522553492,3444.4522553492,10839.2913728476
"PL",2014,,1722.2261276746,
"PL",2015,0,0,22493.710845418
"PL",2016,,0,
"PL",2017,,0,
"PT",1981,146309.4730154,146309.4730154,71038.102422466
"PT",1982,,147026.6616084,
"PT",1983,,147743.8502014,
"PT",1984,148461.0387944,148461.0387944,99677.62731264
"PT",1985,,148628.362997167,
"PT",1986,,148795.687199933,
"PT",1987,148963.0114027,148963.0114027,100014.65471712
"PT",1988,,139955.1799685,
"PT",1989,,130947.3485343,
"PT",1990,121939.5171001,121939.5171001,71988.915115474
"PT",1991,,114413.996752067,
"PT",1992,,106888.476404033,
"PT",1993,99362.956056,99362.956056,71855.201672275
"PT",1994,,99692.9136528,
"PT",1995,,100022.8712496,
"PT",1996,100352.8288464,100352.8288464,72571.036947385
"PT",1997,,100864.31131712,
"PT",1998,,101375.79378784,
"PT",1999,101887.27625856,101887.27625856,73680.686183204
"PT",2000,,102558.03714208,
"PT",2001,,103228.7980256,
"PT",2002,103899.55890912,103899.55890912,75135.886203583
"PT",2003,,86241.49043664,
"PT",2004,,68583.42196416,
"PT",2005,50925.35349168,50925.35349168,50925.35349168
"PT",2006,,41670.6527155143,
"PT",2007,,32415.9519393487,
"PT",2008,23161.251163183,23161.251163183,23161.251163183
"PT",2009,,24310.9921804415,
"PT",2010,25460.7331977,25460.7331977,25460.7331977
"PT",2011,49424.18249912,49424.18249912,49424.18249912
"PT",2012,77512.675078872,77512.675078872,77512.675078872
"PT",2013,78231.08663877,78231.08663877,128095.589373
"PT",2014,,64771.580881659,
"PT",2015,51312.075124548,51312.075124548,77640.97848282
"PT",2016,,51312.075124548,
"PT",2017,,51312.075124548,
"RO",1981,58200.403514106,58200.403514106,36818.48414433
"RO",1982,,60155.055719264,
"RO",1983,,62109.707924422,
"RO",1984,64064.36012958,64064.36012958,43020.14104524
"RO",1985,,65914.92781327,
"RO",1986,,67765.49549696,
"RO",1987,69616.06318065,69616.06318065,48921.89661618
"RO",1988,,72189.966031745,
"RO",1989,,74763.86888284,
"RO",1990,77337.771733935,77337.771733935,50447.448216645
"RO",1991,,537161.34476609,
"RO",1992,,996984.917798245,
"RO",1993,1456808.4908304,1456808.4908304,468032.8408536
"RO",1994,,1617805.55252324,
"RO",1995,,1778802.61421608,
"RO",1996,1939799.67590892,1939799.67590892,1091368.97871036
"RO",1997,,1776772.31680008,
"RO",1998,,1613744.95769124,
"RO",1999,1450717.5985824,1450717.5985824,670212.4131312
"RO",2000,,1358452.91608235,
"RO",2001,,1266188.23358229,
"RO",2002,1173923.55108224,1173923.55108224,745218.45876032
"RO",2003,,935197.77257621,
"RO",2004,,696471.99407018,
"RO",2005,457746.21556415,457746.21556415,418402.6556683
"RO",2006,,305164.143709433,
"RO",2007,,152582.071854717,
"RO",2008,0,0,0
"RO",2009,,0,
"RO",2010,0,0,191508.147371634
"RO",2011,0,0,213799.92582816
"RO",2012,0,0,263452.6618682
"RO",2013,0,0,398302.9786602
"RO",2014,,566876.12842294,
"RO",2015,1133752.25684588,1133752.25684588,2028810.0037331
"RO",2016,,1133752.25684588,
"RO",2017,,1133752.25684588,
"RU",1981,2362724.66052,2362724.66052,0
"RU",1982,,1999464.567745,
"RU",1983,,1636204.47497,
"RU",1984,1272944.382195,1272944.382195,0
"RU",1985,,1314202.80491,
"RU",1986,,1355461.227625,
"RU",1987,1396719.65034,1396719.65034,0
"RU",1988,,1723405.83538667,
"RU",1989,,2050092.02043333,
"RU",1990,2376778.20548,2376778.20548,0
"RU",1991,,2758905.55392,
"RU",1992,,3141032.90236,
"RU",1993,3523160.2508,3523160.2508,0
"RU",1994,,4126816.48350139,
"RU",1995,,4730472.71620277,
"RU",1996,5334128.94890416,5334128.94890416,2254652.10794256
"RU",1997,,5223537.25694395,
"RU",1998,,5112945.56498373,
"RU",1999,5002353.87302352,5002353.87302352,2748548.64010896
"RU",2000,,3672643.33384602,
"RU",2001,,2342932.79466851,
"RU",2002,1013222.25549101,1013222.25549101,557317.416169758
"RU",2003,,935662.359007254,
"RU",2004,,858102.462523495,
"RU",2005,780542.566039737,780542.566039737,717707.573336923
"RU",2006,,553629.390284586,
"RU",2007,,326716.214529436,
"RU",2008,99803.038774285,99803.038774285,116444.627100565
"RU",2009,,93861.1302982912,
"RU",2010,87919.2218222973,87919.2218222973,134923.890155527
"RU",2011,26148.5148911024,26148.5148911024,94968.5186180564
"RU",2012,24607.7187231696,24607.7187231696,98842.2217069884
"RU",2013,7194.22675428027,7194.22675428027,86752.0085497095
"RU",2014,,19145.9293635511,
"RU",2015,31097.631972822,31097.631972822,158638.11744231
"RU",2016,,31097.631972822,
"RU",2017,,31097.631972822,
"RW",1981,2942394.2741552,2942394.2741552,479275.72900616
"RW",1982,,3156301.48059547,
"RW",1983,,3370208.68703573,
"RW",1984,3584115.893476,3584115.893476,1387519.8623478
"RW",1985,,3833260.38060843,
"RW",1986,,4082404.86774087,
"RW",1987,4331549.3548733,4331549.3548733,2444963.8919573
"RW",1988,,4534469.51144253,
"RW",1989,,4737389.66801177,
"RW",1990,4940309.824581,4940309.824581,3049456.8798594
"RW",1991,,4698067.63513787,
"RW",1992,,4455825.44569473,
"RW",1993,4213583.2562516,4213583.2562516,2844335.8345556
"RW",1994,,4418756.68045893,
"RW",1995,,4623930.10466627,
"RW",1996,4829103.5288736,4829103.5288736,4181971.3789248
"RW",1997,,5186115.28989797,
"RW",1998,,5543127.05092233,
"RW",1999,5900138.8119467,5900138.8119467,5190048.7142988
"RW",2000,,5983464.64864163,
"RW",2001,,6066790.48533657,
"RW",2002,6150116.3220315,6150116.3220315,5600764.581154
"RW",2003,,6155396.0456165,
"RW",2004,,6160675.7692015,
"RW",2005,6165955.4927865,6165955.4927865,6078308.555874
"RW",2006,,6211943.63957907,
"RW",2007,,6257931.78637163,
"RW",2008,6303919.9331642,6303919.9331642,6542510.8069589
"RW",2009,,6386157.3861475,
"RW",2010,6468394.8391308,6468394.8391308,7091811.6817266
"RW",2011,6517255.0801104,6517255.0801104,7518807.7853646
"RW",2012,6392038.2914657,6392038.2914657,7652350.022399
"RW",2013,6393573.7100667,6393573.7100667,8040930.1541296
"RW",2014,,6191183.93171345,
"RW",2015,5988794.1533602,5988794.1533602,8225154.8693496
"RW",2016,,5988794.1533602,
"RW",2017,,5988794.1533602,
"WS",1981,14112.77303916,14112.77303916,379.860056664
"WS",1982,,13988.47024975,
"WS",1983,,13864.16746034,
"WS",1984,13739.86467093,13739.86467093,1818.21225934
"WS",1985,,12372.7220464033,
"WS",1986,,11005.5794218767,
"WS",1987,9638.43679735,9638.43679735,1837.9830047
"WS",1988,,10241.8458120133,
"WS",1989,,10845.2548266767,
"WS",1990,11448.66384134,11448.66384134,1859.11213268
"WS",1991,,11696.3234203233,
"WS",1992,,11943.9829993067,
"WS",1993,12191.64257829,12191.64257829,2434.78138636
"WS",1994,,11119.6440957,
"WS",1995,,10047.64561311,
"WS",1996,8975.64713052,8975.64713052,3410.3815564
"WS",1997,,8628.08881381333,
"WS",1998,,8280.53049710667,
"WS",1999,7932.9721804,7932.9721804,2781.22852055
"WS",2000,,6639.60519225333,
"WS",2001,,5346.23820410667,
"WS",2002,4052.87121596,4052.87121596,2015.67999836
"WS",2003,,3386.54278944667,
"WS",2004,,2720.21436293333,
"WS",2005,2053.88593642,2053.88593642,2053.88593642
"WS",2006,,1748.74843852533,
"WS",2007,,1443.61094063067,
"WS",2008,1138.473442736,1138.473442736,2094.94561948
"WS",2009,,1631.999896818,
"WS",2010,2125.5263509,2125.5263509,3914.5169571
"WS",2011,1398.88155843,1398.88155843,4537.56892485
"WS",2012,1446.349723618,1446.349723618,5582.641955
"WS",2013,2177.48733986,2177.48733986,8607.37932054
"WS",2014,,2108.4255961,
"WS",2015,2039.36385234,2039.36385234,10153.44437196
"WS",2016,,2039.36385234,
"WS",2017,,2039.36385234,
"SN",1981,3766156.2714776,3766156.2714776,2323259.0341994
"SN",1982,,3909752.60292577,
"SN",1983,,4053348.93437393,
"SN",1984,4196945.2658221,4196945.2658221,3038939.91313
"SN",1985,,4304529.80517633,
"SN",1986,,4412114.34453057,
"SN",1987,4519698.8838848,4519698.8838848,3515730.4685608
"SN",1988,,4727284.23293303,
"SN",1989,,4934869.58198127,
"SN",1990,5142454.9310295,5142454.9310295,4035640.1523165
"SN",1991,,5138141.248884,
"SN",1992,,5133827.5667385,
"SN",1993,5129513.884593,5129513.884593,3708452.690199
"SN",1994,,5116710.0792059,
"SN",1995,,5103906.2738188,
"SN",1996,5091102.4684317,5091102.4684317,3886144.1755647
"SN",1997,,5038007.2211605,
"SN",1998,,4984911.9738893,
"SN",1999,4931816.7266181,4931816.7266181,3694301.2130472
"SN",2000,,4989459.97271247,
"SN",2001,,5047103.21880683,
"SN",2002,5104746.4649012,5104746.4649012,4183300.7459959
"SN",2003,,4876153.05161573,
"SN",2004,,4647559.63833027,
"SN",2005,4418966.2250448,4418966.2250448,4252064.9452008
"SN",2006,,4456586.9420103,
"SN",2007,,4494207.6589758,
"SN",2008,4531828.3759413,4531828.3759413,4896891.4436608
"SN",2009,,4672689.42601235,
"SN",2010,4813550.4760834,4813550.4760834,5684090.1028315
"SN",2011,5072827.414445,5072827.414445,6429486.98217
"SN",2012,5154432.5280635,5154432.5280635,6857469.4945697
"SN",2013,5296027.936576,5296027.936576,7508800.691264
"SN",2014,,5317739.5314574,
"SN",2015,5339451.1263388,5339451.1263388,8108258.4910146
"SN",2016,,5339451.1263388,
"SN",2017,,5339451.1263388,
"SC",1981,1922.80648005,1922.80648005,369.027365535
"SC",1982,,1929.63271580333,
"SC",1983,,1936.45895155667,
"SC",1984,1943.28518731,1943.28518731,726.2800608
"SC",1985,,1835.70451723667,
"SC",1986,,1728.12384716333,
"SC",1987,1620.54317709,1620.54317709,768.7231776
"SC",1988,,1396.59209202,
"SC",1989,,1172.64100695,
"SC",1990,948.68992188,948.68992188,400.561959807
"SC",1991,,902.74397032,
"SC",1992,,856.79801876,
"SC",1993,810.8520672,810.8520672,87.658856913
"SC",1994,,888.235846893333,
"SC",1995,,965.619626586667,
"SC",1996,1043.00340628,1043.00340628,440.383605717
"SC",1997,,849.800560656667,
"SC",1998,,656.597715033333,
"SC",1999,463.39486941,463.39486941,97.55510061
"SC",2000,,493.472819324,
"SC",2001,,523.550769238,
"SC",2002,553.628719152,553.628719152,422.853393152
"SC",2003,,517.948550806667,
"SC",2004,,482.268382461333,
"SC",2005,446.588214116,446.588214116,414.924112274
"SC",2006,,405.690625384,
"SC",2007,,364.793036652,
