"isInterpolated","useMicroData","CountryCode","CountryName","RegionCode","CoverageType","RequestYear","DataYear","DataType","PPP","PovertyLine","Mean","P20Headcount","PovGap","PovGapSqr","Watts","Gini","Median","pr.mld","Polarization","ReqYearPopulation","SvyInfoID","Decile1","Decile2","Decile3","Decile4","Decile5","Decile6","Decile7","Decile8","Decile9","Decile10","ConsumptionFloor","diff","P20Threshold","P20Threshold.1","P20Threshold.2","ExtPovHC","LMPovHC","UMPovHC","NP20.Threshold","HeadCount","NP20PG","pop","P20pop","P20average","restpop","restaverage","NP20pop","NP20average","Nrestaverage","Global.Consumption.Floor","Global.Ext.HC"
0,1,"DJI","Djibouti","MNA","N",1993,2002,"X",101.4806,1.9,165.4108,0.1319218,0.03525513,0.0145793,0.04745515,0.3999784,124.0819,0.2733941,-1,0.618495,"DJI_N2002X",0.02313,0.03705,0.04777,0.05804,0.0691,0.08199,0.09802,0.1198,0.1574,0.3077,1.1142797374453,0.0680782,1.9,1.9,1.9,0.1319218,,,1.95,0.1406983,0.03784161,618495,81592.973691,1.39223898552021,494796,6.05302219854298,123699,1.5310443025,6.41494303396404,0.978688119998285,0.3387284
1,1,"DOM","Dominican Republic","LAC","N",1993,,"Y",20.74103,1.9,341.9306,0.05068762,0.01556755,0.008276406,0.01850276,-1,-1,-1,-1,7.611465,"DOM_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.889875002810333,0.14931238,1.9,1.9,1.9,0.05068762,,,1.95,0.05401742,0.01651107,7611465,385807.0455633,1.31645820024692,6089172,11.7714948999219,1522293,1.7390170675,13.6171881988784,0.978688119998285,0.3387284
1,1,"ECU","Ecuador","LAC","N",1993,,"Y",0.5472345,1.9,218.5343,0.1777546,0.07859521,0.04917018,0.1278978,-1,-1,-1,-1,10.951202,"ECU_N1987Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.711335423621872,0.0222454,1.9,1.9,1.9,0.1777546,,,1.95,0.1863156,0.0812686,10951202,1946626.5310292,1.05990416563059,8760961.6,8.50875720808957,2190240.4,1.10763115,8.70395385633562,0.978688119998285,0.3387284
1,0,"EGY","Egypt, Arab Republic of","MNA","N",1993,,"X",2.777,1.9,136.6657,0.06317672,0.008767059,0.002153083,0.009933088,-1,-1,-1,-1,61.275601,"EGY_N1990X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.43338312197967,0.13682328,1.9,1.9,1.9,0.06317672,,,1.95,0.07281304,0.01028426,61275601,3871191.48720872,1.63633623113071,49020480.8,4.68577227095551,12255120.2,1.799728465,5.16646651388698,0.978688119998285,0.3387284
1,1,"SLV","El Salvador","LAC","N",1993,,"Y",0.5307735,1.9,232.1716,0.1655477,0.07806423,0.05295653,0.1054869,-1,-1,-1,-1,5.474,"SLV_N1991Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.611094607607095,0.0344523,1.9,1.9,1.9,0.1655477,,,1.95,0.1714236,0.0803869,5474000,906208.1098,1.00405256611841,4379200,8.94816912975084,1094800,1.116227725,9.26224169888699,0.978688119998285,0.3387284
0,0,"EST","Estonia","ECA","N",1993,1993,"Y",0.6085634,1.9,337.194,0.0132371,0.004860689,0.003659387,0.003672146,0.3950347,254.3601,0.2691692,-1.29057,1.494128,"EST_N1993Y",0.02498,0.03909,0.04912,0.05903,0.06968,0.08184,0.09667,0.1167,0.1495,0.3135,0.469578242919882,0.1867629,1.9,1.9,1.9,0.0132371,,,1.95,0.01419919,0.005087674,1494128,19777.9217488,1.20231628528907,1195302.4,11.2184142270512,298825.6,1.8503951785,13.3946888766079,0.978688119998285,0.3387284
0,0,"SWZ","Eswatini","SSA","N",1993,1994.83,"X",4.049069,1.9,45.34258,0.8236554,0.5187123,0.3770479,1.04251,0.6045472,22.86178,0.6925939,-1.105694,0.924025,"SWZ_N1994X",0.008705,0.0167,0.02475,0.03379,0.0444,0.05744,0.07454,0.0995,0.1449,0.4953,0.518904911258129,0.6236554,1.9,1.9,1.9,0.8236554,,,1.9,0.8236554,0.5187123,924025,761078.180985,0.703439678778285,739220,5.16785356004159,184805,-3.02776685,2.62033541113014,0.978688119998285,0.3387284
0,1,"ETH","Ethiopia","SSA","N",1993,1995.25,"X",5.438614,1.9,63.11463,0.698401,0.2842925,0.1453809,0.4136635,0.4456451,42.05564,0.3411386,-1,53.532956,"ETH_N1995X",0.02591,0.03754,0.04585,0.05325,0.06187,0.07173,0.0845,0.1031,0.1358,0.3805,0.928382000932138,0.498401,1.9,1.9,1.9,0.698401,,,1.9,0.698401,0.2842925,53532956,37387470.003356,1.12658222138857,42826364.8,4.27121901679573,10706591.2,-0.800778749999999,2.79394660530822,0.978688119998285,0.3387284
0,1,"FJI","Fiji","EAP","N",1993,2002.5,"X",1.216541,1.9,177.9012,0.0810007,0.01706121,0.005407305,0.02087248,0.3810205,134.6801,0.2401027,-1,0.755026,"FJI_N2002X",0.02717,0.03972,0.04985,0.05985,0.06999,0.08236,0.09768,0.1192,0.1579,0.2962,1.2978223408539,0.1189993,1.9,1.9,1.9,0.0810007,,,1.95,0.0872404,0.01877026,755026,61157.6345182,1.49980223627697,604020.8,6.23212829905579,151005.2,1.716989965,6.88176072792808,0.978688119998285,0.3387284
0,1,"FIN","Finland","OHI","N",1993,2003,"Y",0.9802463,1.9,915.043,0,0,0,0,0.2768374,792.0966,0.1319045,-1,5.066447,"FIN_N2003Y",0.03864,0.05507,0.06523,0.07375,0.08199,0.09152,0.1029,0.1186,0.1423,0.23,,0.2,1.9,1.9,1.9,0,,,1.9,0,0,5066447,0,,4053157.6,,1013289.4,1.9,37.1295068493151,0.978688119998285,0.3387284
0,1,"FRA","France","OHI","N",1993,2003,"Y",0.8797541,1.9,1090.903,0.002475366,0.0003754741,5.69535e-05,0.0004072036,0.314088,915.7836,0.1681442,-1,59.106766,"FRA_N2003Y",0.03304,0.04945,0.05919,0.06875,0.07879,0.08961,0.1027,0.1201,0.1469,0.2514,1.61179996170175,0.197524634,1.9,1.9,1.9,0.002475366,,,1.9,0.002475366,0.0003754741,59106766,146310.878926356,1.61179987525077,47285412.8,35.9503044763695,11821353.2,1.89643299605,44.3575218879738,0.978688119998285,0.3387284
0,1,"GAB","Gabon","SSA","N",1993,2005,"X",359.2185,1.9,240.5753,0.05166772,0.01155398,0.00422428,0.01489719,0.4218499,170.9592,0.3011957,-1,1.031504,"GAB_N2005X",0.02273,0.03547,0.04551,0.0551,0.06559,0.07806,0.09424,0.1166,0.1553,0.3315,1.20533616987393,0.14833228,1.9,1.9,1.9,0.05166772,,,1.95,0.05682587,0.01263595,1031504,53295.45985088,1.47512036528804,825203.2,8.25987788321078,206300.8,1.7767994875,9.44245629250856,0.978688119998285,0.3387284
0,1,"GMB","Gambia, The","SSA","N",1993,1998,"X",10.82647,1.9,58.23757,0.6926921,0.3507719,0.2162951,0.59675,0.4851946,37.33189,0.4216336,-1,1.008358,"GMB_N1998X",0.01505,0.02806,0.0383,0.04731,0.05804,0.071,0.08886,0.1139,0.1628,0.3766,0.728410457052005,0.4926921,1.9,1.9,1.9,0.6926921,,,1.9,0.6926921,0.3507719,1008358,698481.6205718,0.937860241224059,806686.4,4.11642998965025,201671.6,-1.43233305,2.75140805702055,0.978688119998285,0.3387284
0,0,"GEO","Georgia","ECA","N",1993,1996,"X",0.8419071,1.9,211.7149,0.07451323,0.01659665,0.005009262,0.02035569,0.3713271,171.4791,0.2404084,0.3201177,4.9111,"GEO_N1996X",0.02326,0.03802,0.05077,0.06272,0.07474,0.08775,0.1031,0.1234,0.1569,0.2793,1.32653500555835,0.12548677,1.9,1.9,1.9,0.07451323,,,1.95,0.07921165,0.01814183,4911100,365941.923853,1.47680488417963,3928880,7.40199491021757,982220,1.7231171575,8.26983303939212,0.978688119998285,0.3387284
1,1,"DEU","Germany","OHI","N",1993,,"Y",0.8180292,1.9,1392.522,0.001156454,0.0007744618,0.0005186467,-1,-1,-1,-1,-1,81.156363,"DEU_N1991Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.627595434661852,0.198843546,1.9,1.9,1.9,0.001156454,,,1.9,0.001156454,0.0007744618,81156363,93853.600616802,0.627595373443302,64925090.4,45.8338241295494,16231272.6,1.8926426129,56.7537708536243,0.978688119998285,0.3387284
1,1,"GHA","Ghana","SSA","N",1993,,"X",0.7880217,1.9,81.04538,0.4638651,0.1615419,0.07622538,0.2275928,-1,-1,-1,-1,15.896432,"GHA_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.00346342342142,0.2638651,1.9,1.9,1.9,0.4638651,,,1.9,0.4638651,0.1615419,15896432,7373800.0193232,1.238321399907,12717145.6,3.89844340265037,3179286.4,0.36535195,3.23929406729452,0.978688119998285,0.3387284
0,1,"GRC","Greece","OHI","N",1993,2003,"Y",0.7582539,1.9,708.7545,0.004982976,0.004324667,0.003836477,0.003447161,0.3276078,608.4028,0.2000485,-1,10.460415,"GRC_N2003Y",0.02752,0.0448,0.05622,0.06762,0.07924,0.09238,0.107,0.1258,0.1539,0.2456,0.214481484932828,0.195017024,1.9,1.9,1.9,0.004982976,,,1.9,0.004982976,0.004324667,10460415,52123.99689504,0.251012065881915,8368332,23.4169531365919,2092083,1.8589156635,28.662168344399,0.978688119998285,0.3387284
1,0,"GTM","Guatemala","LAC","N",1993,,"Y",3.873239,1.9,212.2306,0.2578679,0.1130471,0.06673442,0.1795117,-1,-1,-1,-1,9.938692,"GTM_N1989Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.778384337147967,0.0578679,1.9,1.9,1.9,0.2578679,,,1.9,0.2578679,0.1130471,9938692,2562869.6347868,1.06705611671713,7950953.6,9.03112109496631,1987738.4,0.82605255,8.51529234195205,0.978688119998285,0.3387284
1,1,"GIN","Guinea","SSA","N",1993,,"X",2572.343,1.9,66.02673,0.6402558,0.3448462,0.2311319,0.6770143,-1,-1,-1,-1,7.163236,"GIN_N1991X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.626531972804108,0.4402558,1.9,1.9,1.9,0.6402558,,,1.9,0.6402558,0.3448462,7163236,4586303.3957688,0.876646865206063,5730588.8,4.47391109632672,1432647.2,-1.3760389,3.05743698527397,0.978688119998285,0.3387284
0,1,"GNB","Guinea-Bissau","SSA","N",1993,1993,"X",248.2358,1.9,62.57136,0.6401964,0.2836776,0.1579468,0.4343795,0.4361023,44.2515,0.3221221,-1,1.088569,"GNB_N1993X",0.02233,0.03394,0.04293,0.05225,0.0637,0.07821,0.09384,0.1163,0.1526,0.344,0.84211273643037,0.4401964,1.9,1.9,1.9,0.6401964,,,1.9,0.6401964,0.2836776,1088569,696897.9549516,1.05809048598211,870855.2,3.83474451823085,217713.8,-0.794937199999999,2.77016005342466,0.978688119998285,0.3387284
1,0,"GUY","Guyana","LAC","N",1993,,"Y",133.2612,1.9,134.3969,0.304293,0.1130692,0.0568769,0.1702284,-1,-1,-1,-1,0.753484,"GUY_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.944248035716181,0.104293,1.9,1.9,1.9,0.304293,,,1.9,0.304293,0.1130692,753484,229279.906812,1.19399795591749,602787.2,5.82889492153749,150696.8,0.8258426,5.3166996239726,0.978688119998285,0.3387284
0,1,"HND","Honduras","LAC","N",1993,1993,"Y",10.08031,1.9,183.6019,0.2361496,0.08835535,0.04778667,0.1286575,0.5346745,107.7518,0.5268853,-1,5.398805,"HND_N1993Y",0.01189,0.02382,0.03269,0.0414,0.05216,0.06557,0.08455,0.1082,0.1517,0.428,0.872391903829253,0.0361496,1.9,1.9,1.9,0.2361496,,,1.9,0.2361496,0.08835535,5398805,1274925.641228,1.18911518376487,4319044,7.53474472791409,1079761,1.060624175,7.28012751789384,0.978688119998285,0.3387284
0,0,"HUN","Hungary","ECA","N",1993,1993,"Y",137.8829,1.9,467.5666,0.001695344,0.001577335,0.001567335,0,0.2794098,398.6945,0.1341975,-1.486654,10.357523,"HUN_N1993Y",0.04105,0.05614,0.06486,0.07283,0.08098,0.08995,0.1006,0.1146,0.137,0.2419,0.0120456339331847,0.198304656,1.9,1.9,1.9,0.001695344,,,1.95,0.001750165,0.001581061,10357523,17559.564472912,0.132254633867817,8286018.4,15.3979331792676,2071504.6,1.88458465525,18.7439195896122,0.978688119998285,0.3387284
0,1,"ISL","Iceland","OHI","N",1993,2003,"Y",138.895,1.9,1019.159,0,0,0,0,0.2683468,893.5702,0.1261519,-1,0.263725,"ISL_N2003Y",0.03796,0.05699,0.06754,0.07535,0.08337,0.09247,0.1028,0.1172,0.1401,0.2262,,0.2,1.9,1.9,1.9,0,,,1.9,0,0,263725,0,,210980,,52745,1.9,41.4082465753425,0.978688119998285,0.3387284
0,1,"IND","India","SAS","A",1993,,"X",14.97516,1.9,75.14448,0.4620893,0.1221529,0.04499993,0.156038,-1,-1,-1,-1,924.057817,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.20005863962296,0.2620893,1.9,1.9,1.9,0.4620893,,,1.9,0.3037047,0.07334171,924057817,426997229.817058,1.39773667124515,739246253.6,3.39205799783272,184811563.4,1.203253755,2.78731587631849,0.978688119998285,0.3387284
0,1,"IND","India","SAS","A",1993,,"X",14.97516,1.9,75.14448,0.4620893,0.1221529,0.04499993,0.156038,-1,-1,-1,-1,924.057817,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.20005863962296,0.2620893,1.9,1.9,1.9,0.5182918,,,1.9,0.3037047,0.07334171,924057817,426997229.817058,1.39773667124515,739246253.6,3.39205799783272,184811563.4,1.203253755,2.78731587631849,0.978688119998285,0.3387284
0,1,"IND","India","SAS","A",1993,,"X",14.97516,1.9,75.14448,0.4620893,0.1221529,0.04499993,0.156038,-1,-1,-1,-1,924.057817,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.20005863962296,0.2620893,1.9,1.9,1.9,0.3037047,,,1.9,0.3037047,0.07334171,924057817,426997229.817058,1.39773667124515,739246253.6,3.39205799783272,184811563.4,1.203253755,2.78731587631849,0.978688119998285,0.3387284
1,1,"IND","India","SAS","R",1993,,"X",14.97516,1.9,67.33239,0.5182918,0.1394735,0.05184939,0.1783643,-1,-1,-1,-1,682.03783415,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.193673414663,0.3182918,1.9,1.9,1.9,0.4620893,,,1.9,0.3037047,0.07334171,682037834.15,353494616.729705,1.38870568664216,545630267.32,3.10128174367461,136407566.83,1.203253755,2.46627108179795,0.978688119998285,0.3387284
1,1,"IND","India","SAS","R",1993,,"X",14.97516,1.9,67.33239,0.5182918,0.1394735,0.05184939,0.1783643,-1,-1,-1,-1,682.03783415,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.193673414663,0.3182918,1.9,1.9,1.9,0.5182918,,,1.9,0.3037047,0.07334171,682037834.15,353494616.729705,1.38870568664216,545630267.32,3.10128174367461,136407566.83,1.203253755,2.46627108179795,0.978688119998285,0.3387284
1,1,"IND","India","SAS","R",1993,,"X",14.97516,1.9,67.33239,0.5182918,0.1394735,0.05184939,0.1783643,-1,-1,-1,-1,682.03783415,"IND_R1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.193673414663,0.3182918,1.9,1.9,1.9,0.3037047,,,1.9,0.3037047,0.07334171,682037834.15,353494616.729705,1.38870568664216,545630267.32,3.10128174367461,136407566.83,1.203253755,2.46627108179795,0.978688119998285,0.3387284
1,1,"IND","India","SAS","U",1993,,"X",14.97516,1.9,97.15976,0.3037047,0.07334171,0.02569741,0.09312033,-1,-1,-1,-1,242.01998285,"IND_U1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2342795116176,0.1037047,1.9,1.9,1.9,0.4620893,,,1.9,0.3037047,0.07334171,242019982.85,73502606.2854644,1.44116861214199,193615986.28,3.9589579284135,48403996.57,1.203253755,3.69205341056507,0.978688119998285,0.3387284
1,1,"IND","India","SAS","U",1993,,"X",14.97516,1.9,97.15976,0.3037047,0.07334171,0.02569741,0.09312033,-1,-1,-1,-1,242.01998285,"IND_U1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2342795116176,0.1037047,1.9,1.9,1.9,0.5182918,,,1.9,0.3037047,0.07334171,242019982.85,73502606.2854644,1.44116861214199,193615986.28,3.9589579284135,48403996.57,1.203253755,3.69205341056507,0.978688119998285,0.3387284
1,1,"IND","India","SAS","U",1993,,"X",14.97516,1.9,97.15976,0.3037047,0.07334171,0.02569741,0.09312033,-1,-1,-1,-1,242.01998285,"IND_U1987X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.2342795116176,0.1037047,1.9,1.9,1.9,0.3037047,,,1.9,0.3037047,0.07334171,242019982.85,73502606.2854644,1.44116861214199,193615986.28,3.9589579284135,48403996.57,1.203253755,3.69205341056507,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","A",1993,1993,"X",4091.939,1.9,65.06871,0.5852797,0.1781737,0.07144335,0.2324648,-1,-1,-1,-1,190.879523,"IDN_R1993X",0,0,0,0,0,0,0,0,0,0,1.13814589358587,0.3852797,1.9,1.9,1.9,0.5852797,,,1.9,0.4008676,0.1102803,190879523,111717909.957583,1.32159273591755,152703618.4,3.29316857716869,38175904.6,0.85233715,2.46097228784247,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","A",1993,1993,"X",4091.939,1.9,65.06871,0.5852797,0.1781737,0.07144335,0.2324648,-1,-1,-1,-1,190.879523,"IDN_R1993X",0,0,0,0,0,0,0,0,0,0,1.13814589358587,0.3852797,1.9,1.9,1.9,0.6794694,,,1.9,0.4008676,0.1102803,190879523,111717909.957583,1.32159273591755,152703618.4,3.29316857716869,38175904.6,0.85233715,2.46097228784247,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","A",1993,1993,"X",4091.939,1.9,65.06871,0.5852797,0.1781737,0.07144335,0.2324648,-1,-1,-1,-1,190.879523,"IDN_R1993X",0,0,0,0,0,0,0,0,0,0,1.13814589358587,0.3852797,1.9,1.9,1.9,0.4008676,,,1.9,0.4008676,0.1102803,190879523,111717909.957583,1.32159273591755,152703618.4,3.29316857716869,38175904.6,0.85233715,2.46097228784247,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","R",1993,1993,"X",4091.939,1.9,54.29168,0.6794694,0.2128507,0.08654358,0.2789403,0.2600176,47.08049,0.1101404,-1,126.34697386,"IDN_R1993X",0.04443,0.05776,0.06612,0.07397,0.08229,0.09157,0.1027,0.1174,0.1402,0.2236,1.12747352017165,0.4794694,1.9,1.9,1.9,0.5852797,,,1.9,0.4008676,0.1102803,126346973.86,85848902.5204699,1.30480567631155,101077579.088,2.80271654314901,25269394.772,0.85233715,2.01808064400685,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","R",1993,1993,"X",4091.939,1.9,54.29168,0.6794694,0.2128507,0.08654358,0.2789403,0.2600176,47.08049,0.1101404,-1,126.34697386,"IDN_R1993X",0.04443,0.05776,0.06612,0.07397,0.08229,0.09157,0.1027,0.1174,0.1402,0.2236,1.12747352017165,0.4794694,1.9,1.9,1.9,0.6794694,,,1.9,0.4008676,0.1102803,126346973.86,85848902.5204699,1.30480567631155,101077579.088,2.80271654314901,25269394.772,0.85233715,2.01808064400685,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","R",1993,1993,"X",4091.939,1.9,54.29168,0.6794694,0.2128507,0.08654358,0.2789403,0.2600176,47.08049,0.1101404,-1,126.34697386,"IDN_R1993X",0.04443,0.05776,0.06612,0.07397,0.08229,0.09157,0.1027,0.1174,0.1402,0.2236,1.12747352017165,0.4794694,1.9,1.9,1.9,0.4008676,,,1.9,0.4008676,0.1102803,126346973.86,85848902.5204699,1.30480567631155,101077579.088,2.80271654314901,25269394.772,0.85233715,2.01808064400685,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","U",1993,1993,"X",4091.939,1.9,86.16883,0.4008676,0.1102803,0.04187891,0.1414713,0.3535403,66.40925,0.2033738,-1,64.532549136,"IDN_U1993X",0.03317,0.04498,0.05369,0.06248,0.07185,0.08302,0.09737,0.1171,0.1502,0.2861,1.17847558448789,0.2008676,1.9,1.9,1.9,0.5852797,,,1.9,0.4008676,0.1102803,64532549.136,25869008.0940304,1.37730230629764,51626039.3088,3.80689137428795,12906509.8272,0.85233715,3.32810050702055,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","U",1993,1993,"X",4091.939,1.9,86.16883,0.4008676,0.1102803,0.04187891,0.1414713,0.3535403,66.40925,0.2033738,-1,64.532549136,"IDN_U1993X",0.03317,0.04498,0.05369,0.06248,0.07185,0.08302,0.09737,0.1171,0.1502,0.2861,1.17847558448789,0.2008676,1.9,1.9,1.9,0.6794694,,,1.9,0.4008676,0.1102803,64532549.136,25869008.0940304,1.37730230629764,51626039.3088,3.80689137428795,12906509.8272,0.85233715,3.32810050702055,0.978688119998285,0.3387284
0,1,"IDN","Indonesia","EAP","U",1993,1993,"X",4091.939,1.9,86.16883,0.4008676,0.1102803,0.04187891,0.1414713,0.3535403,66.40925,0.2033738,-1,64.532549136,"IDN_U1993X",0.03317,0.04498,0.05369,0.06248,0.07185,0.08302,0.09737,0.1171,0.1502,0.2861,1.17847558448789,0.2008676,1.9,1.9,1.9,0.4008676,,,1.9,0.4008676,0.1102803,64532549.136,25869008.0940304,1.37730230629764,51626039.3088,3.80689137428795,12906509.8272,0.85233715,3.32810050702055,0.978688119998285,0.3387284
1,0,"IRN","Iran, Islamic Republic of","MNA","N",1993,,"X",5001.363,1.9,318.7256,0.02656488,0.005778594,0.002248928,0.006697357,-1,-1,-1,-1,58.991218,"IRN_N1990X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.16055313801246,0.17343512,1.9,1.9,1.9,0.02656488,,,1.95,0.02923705,0.006345511,58991218,1567094.62722384,1.48669760224778,47192974.4,10.724038721362,11798243.6,1.83813126775,12.6387795118296,0.978688119998285,0.3387284
0,1,"IRQ","Iraq","MNA","N",1993,2006.85,"X",1003.799,1.9,95.79661,0.2230298,0.04676622,0.01485628,0.05725699,0.2860061,81.70436,0.1331823,-1,19.011917,"IRQ_N2006X",0.03946,0.05324,0.06278,0.07121,0.08033,0.09049,0.1026,0.1187,0.1449,0.2363,1.29642476984456,0.0230298,1.9,1.9,1.9,0.2230298,,,1.9,0.2230298,0.04676622,19011917,4240224.0461266,1.50159665659029,15209533.6,3.62250287982872,3802383.4,1.45572091,3.57291675880137,0.978688119998285,0.3387284
0,1,"IRL","Ireland","OHI","N",1993,2003,"Y",0.9517142,1.9,793.6845,0.002425839,0.001096779,0.0004958794,0.00145964,0.3288572,660.9412,0.1858747,-1,3.576261,"IRL_N2003Y",0.03068,0.04624,0.0578,0.06744,0.07757,0.08908,0.1024,0.121,0.149,0.2588,1.04096562753299,0.197574161,1.9,1.9,1.9,0.002425839,,,1.9,0.002425839,0.001096779,3576261,8675.433407979,1.04096520832586,2861008.8,26.1546587635617,715252.2,1.8895805995,32.1447760830017,0.978688119998285,0.3387284
1,1,"ISR","Israel","OHI","N",1993,,"Y",4.270233,1.9,706.8785,0.002213835,0.0006000622,0.0003627613,0.001084036,-1,-1,-1,-1,5.261,"ISR_N1992Y",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.751374957462743,0.197786165,1.9,1.9,1.9,0.002213835,,,1.9,0.002213835,0.0006000622,5261000,11646.985935,1.38500309191968,4208800,23.2883314508279,1052200,1.8942994091,28.576226517588,0.978688119998285,0.3387284
0,1,"ITA","Italy","OHI","N",1993,2003,"Y",0.8253945,1.9,1084.431,0.009994469,0.00573601,0.004842655,0.006782665,0.3492936,909.6283,0.2400935,-1,56.831821,"ITA_N2003Y",0.0232,0.04356,0.05535,0.0661,0.07757,0.09005,0.1039,0.1225,0.1512,0.2666,0.295915540593548,0.190005531,1.9,1.9,1.9,0.009994469,,,1.9,0.009994469,0.00573601,56831821,568003.873198049,0.809554974856593,45465456.8,36.0042786016488,11366364.2,1.845507905,44.1042805579966,0.978688119998285,0.3387284
0,0,"JAM","Jamaica","LAC","N",1993,1993,"X",63.35445,1.9,164.6893,0.09799157,0.02571726,0.01130066,0.03235972,0.3567342,133.8022,0.2160526,0.3042378,2.488782,"JAM_N1993X",0.02718,0.04078,0.05267,0.06391,0.0753,0.08769,0.1023,0.1219,0.1541,0.2741,1.06510335860041,0.10200843,1.9,1.9,1.9,0.09799157,,,1.95,0.1050495,0.02766054,2488782,243879.65556774,1.40135716776453,1991025.6,5.85041267377737,497756.4,1.630309735,6.36047599090753,0.978688119998285,0.3387284
0,1,"JPN","Japan","OHI","N",1993,2008,"Y",116.1032,1.9,1053.777,0.004755434,0.001820745,0.001195686,0.003112876,0.3210734,912.1412,0.1882502,-1,124.536,"JPN_N2008Y",0.0269,0.04684,0.05909,0.06971,0.0808,0.09238,0.1053,0.122,0.1496,0.2474,0.65226712142557,0.195244566,1.9,1.9,1.9,0.004755434,,,1.9,0.004755434,0.001820745,124536000,592222.728624,1.17253422085135,99628800,34.8046586356054,24907200,1.8827029225,42.835228378964,0.978688119998285,0.3387284
1,0,"JOR","Jordan","MNA","N",1993,,"X",0.446,1.9,259.2711,0.02458688,0.004506283,0.001538096,0.005768921,-1,-1,-1,-1,4.189431,"JOR_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.25148715693178,0.17541312,1.9,1.9,1.9,0.02458688,,,1.95,0.02768876,0.005060426,4189431,103005.03726528,1.55176802831429,3351544.8,8.69972738890678,837886.2,1.8506608465,10.1923115007038,0.978688119998285,0.3387284
0,0,"KAZ","Kazakhstan","ECA","N",1993,1993,"Y",83.61162,1.9,174.9588,0.06534088,0.009739362,0.001961798,0.01186501,0.3266573,147.5097,0.1787839,0.2854004,16.330419,"KAZ_N1993Y",0.03066,0.0442,0.05603,0.06718,0.07845,0.09065,0.105,0.1239,0.1545,0.2494,1.51728332923656,0.13465912,1.9,1.9,1.9,0.06534088,,,1.95,0.07144653,0.01124315,16330419,1067043.94822872,1.6167961649736,13064335.2,6.0411621006665,3266083.8,1.7903792875,6.74249284935788,0.978688119998285,0.3387284
1,1,"KEN","Kenya","SSA","N",1993,,"X",35.42959,1.9,119.0756,0.3732733,0.1481363,0.07953108,0.2259468,-1,-1,-1,-1,25.754114,"KEN_N1992X",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.879932319087219,0.1732733,1.9,1.9,1.9,0.3732733,,,1.9,0.3732733,0.1481363,25754114,9613323.1213562,1.14597079405358,20603291.2,5.5639147758909,5150822.8,0.49270515,4.77034152071918,0.978688119998285,0.3387284
0,1,"KIR","Kiribati","EAP","N",1993,2006,"X",1.065704,1.9,155.1665,0.128693,0.03282565,0.01288536,0.04327937,0.36973,124.3163,0.2336895,-1,0.075719,"KIR_N2006X",0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925,1.1541751953122,0.071307,1.9,1.9,1.9,0.128693,,,1.95,0.1402715,0.03541156,75719,9744.505267,1.41536808528824,60575.2,5.6457900815231,15143.8,1.55473729,5.98802115695206,0.978688119998285,0.3387284
0,1,"KOR","Korea, Republic of","OHI","N",1993,2006,"Y",912.0214,1.9,645.1302,0.004922011,0.002705027,0.001762234,0.004711118,0.3170298,561.2204,0.1827651,-1,44.194628,"KOR_N2006Y",0.0268,0.04628,0.05902,0.07042,0.08142,0.09308,0.107,0.1243,0.1516,0.24,0.662213981597966,0.195077989,1.9,1.9,1.9,0.004922011,,,1.9,0.004922011,0.002705027,44194628,217526.445156908,0.855802557125533,35355702.4,21.3104379403573,8838925.6,1.8743022435,26.043624439125,0.978688119998285,0.3387284
